X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm]
4.28438,1.24864,-506.696,-0.00450182,0.00115885,-0.0090197,-0.000191175,0.000187087,-0.00107018,0.00108633,-0.00109042,-0.873816,0.0018867,0.01019,0.000111128,9.75761e-05,0.00060066,4.3492,-2.68689,-496.91,0.000647238,0.00145216,-0.00604734,5.71786e-05,-9.33341e-05,-0.000252158,0.000245728,-0.000281884,-0.63551,0.000457803,0.00625362,0.000102712,9.29458e-05,0.000545282,4.40843,-6.62169,-498.934,0.000204918,0.00246908,-0.00581533,-1.86441e-05,-0.000228236,-7.79377e-05,7.1914e-06,-0.000254071,-0.319678,0.00025778,0.00632549,0.000102251,9.05843e-05,0.000544701,4.46764,-10.5561,-501.624,-0.000254682,0.00383505,-0.00578286,-3.00369e-05,-0.000222297,-6.49576e-05,-1.01088e-05,-0.000242225,-0.29656,0.000237348,0.00694519,8.98996e-05,8.51322e-05,0.00048129,4.52701,-14.4913,-501.569,-0.000548489,0.0045325,-0.00508426,-4.39734e-05,-0.000164547,-3.62275e-05,-3.3916e-05,-0.000174604,-0.270138,0.000160456,0.0068343,0.000110163,0.000105872,0.000588704,4.58633,-18.4265,-505.042,-0.000904237,0.00513457,-0.00567274,-2.94459e-05,-0.000158469,-6.3932e-06,-2.90263e-05,-0.000158889,-0.0492337,0.000146667,0.00770712,9.99757e-05,8.74205e-05,0.000538574,4.64552,-22.3616,-507.289,-0.00138102,0.00583085,-0.00410973,-3.89347e-06,-5.10361e-05,4.41978e-05,2.33868e-05,-7.83163e-05,0.53127,9.30467e-05,0.00726683,0.000110198,0.000101354,0.000596526,4.70481,-26.2976,-509.789,-0.00176122,0.00569182,-0.00461073,6.89345e-06,0.000160915,7.30298e-05,0.000190477,-2.26686e-05,1.19489,0.000202854,0.0075342,0.000132656,0.000120854,0.000721492,4.76415,-30.234,-512.284,-0.00208769,0.00506594,-0.00568419,1.05174e-05,0.000229463,8.26994e-05,0.00025734,-1.73604e-05,1.24856,0.000266473,0.00790095,0.000131909,0.000127966,0.000720501,4.82384,-34.1709,-514.783,-0.00207019,0.00399204,-0.00702457,2.09288e-05,0.000160323,9.00213e-05,0.000204588,-2.3336e-05,1.1144,0.000217291,0.00834729,0.00015486,0.000146254,0.000849759
4.28458,1.24841,-506.697,-0.00430172,0.000932796,-0.00957879,-7.9161e-05,0.000124762,-0.00103492,0.00106483,-0.00101923,-0.835544,0.0018067,0.0105813,0.000109956,9.65818e-05,0.000594479,4.34938,-2.68707,-496.91,0.000830267,0.00127267,-0.00596799,9.25462e-05,-0.000100849,-0.000240459,0.000255576,-0.000263879,-0.590086,0.000450322,0.00615927,0.000102687,9.29536e-05,0.000545428,4.40872,-6.62194,-498.934,0.000499077,0.00222189,-0.00667283,-1.17075e-06,-0.000224778,-7.2507e-05,2.0378e-05,-0.000246327,-0.28792,0.000257138,0.00705346,0.000101863,9.02625e-05,0.000542939,4.46789,-10.5565,-501.624,1.73789e-06,0.0035181,-0.0057968,-1.61351e-06,-0.000260468,-5.76719e-05,1.07088e-05,-0.00027279,-0.209338,0.00027834,0.00678375,8.95173e-05,8.47693e-05,0.000479237,4.52719,-14.4914,-501.569,-0.00037201,0.00435591,-0.00491047,-1.71535e-05,-0.000220614,-3.2054e-05,-1.22096e-05,-0.000225557,-0.152496,0.000219826,0.0065755,0.000109909,0.000105658,0.000587549,4.58662,-18.4266,-505.041,-0.000613295,0.00505602,-0.00516735,-1.03877e-05,-0.00015845,-2.96435e-06,-1.01702e-05,-0.000158668,-0.0202102,0.000154056,0.00725872,9.93607e-05,8.68802e-05,0.000535241,4.64577,-22.3618,-507.289,-0.0011284,0.00564639,-0.0043677,1.57912e-06,-3.50056e-05,2.79844e-05,1.7483e-05,-5.09094e-05,0.478648,6.23718e-05,0.00722922,0.000109621,0.000100816,0.000593291,4.7051,-26.2979,-509.788,-0.00146693,0.00536592,-0.00412125,5.10282e-06,0.000142714,4.50291e-05,0.000157328,-9.51089e-06,1.28835,0.000162334,0.00693251,0.000133577,0.000121701,0.000726686,4.76438,-30.2344,-512.284,-0.00185532,0.0046493,-0.00540371,5.94228e-06,0.000258786,5.7805e-05,0.00027195,-7.22186e-06,1.3582,0.000275632,0.00736735,0.000130397,0.000126478,0.000712043,4.82399,-34.1712,-514.783,-0.00192023,0.00371702,-0.00681367,1.90509e-05,0.000290756,6.95179e-05,0.000307674,2.1333e-06,1.33411,0.000306685,0.00799742,0.000154865,0.000146241,0.000849666
4.28479,1.24812,-506.695,-0.00409258,0.000640428,-0.00797701,-4.65288e-05,0.000242973,-0.00101951,0.0011293,-0.000932859,-0.856827,0.00179034,0.00904585,0.000110475,9.70093e-05,0.00059715,4.3498,-2.68732,-496.911,0.00125018,0.00101853,-0.0065684,7.54077e-05,-7.4193e-05,-0.000235768,0.000248642,-0.000247427,-0.626543,0.000430283,0.00676492,0.000101927,9.22643e-05,0.000541382,4.40896,-6.62217,-498.935,0.000737787,0.00198869,-0.00683967,-8.5914e-06,-0.000252081,-7.49931e-05,1.27158e-05,-0.000273388,-0.276352,0.000279987,0.0071636,0.000102332,9.06632e-05,0.000545222,4.46807,-10.5567,-501.624,0.0001749,0.00323464,-0.00575201,-2.11063e-05,-0.000278108,-5.9143e-05,-8.08719e-06,-0.000291127,-0.215507,0.000287261,0.00660462,8.98969e-05,8.51295e-05,0.000481259,4.52725,-14.4917,-501.569,-0.000309173,0.00406867,-0.00441294,-2.8654e-05,-0.000205264,-2.95665e-05,-2.3827e-05,-0.000210091,-0.161476,0.00019938,0.00601226,0.000108916,0.000104694,0.000582179,4.58681,-18.427,-505.041,-0.000418766,0.00462509,-0.00497457,-1.00441e-05,-0.000116023,2.07054e-06,-9.88986e-06,-0.000116177,0.0199849,0.000112056,0.00680709,9.99868e-05,8.74298e-05,0.000538633,4.646,-22.3623,-507.289,-0.000901446,0.00513467,-0.00441463,9.09294e-06,-4.58968e-05,4.57667e-05,3.51493e-05,-7.19531e-05,0.511403,9.50482e-05,0.00683741,0.000111334,0.000102378,0.000602374,4.70515,-26.2983,-509.788,-0.00141996,0.00500276,-0.00373853,1.69105e-05,0.000105856,6.14395e-05,0.000137584,-1.48167e-05,1.10076,0.000145654,0.00640526,0.000133556,0.000121678,0.000726454,4.7646,-30.2347,-512.283,-0.00164527,0.00436661,-0.00495559,4.33377e-06,0.00025663,4.13443e-05,0.000263542,-2.57782e-06,1.41152,0.000264848,0.00681372,0.000132828,0.000128836,0.000725309,4.82426,-34.1715,-514.782,-0.00165472,0.00344099,-0.00645097,2.97668e-05,0.000287378,-7.61223e-06,0.00028784,2.93047e-05,-1.07871,0.000274741,0.00749756,0.000153257,0.000144769,0.000841188
4.28491,1.24772,-506.696,-0.00396607,0.000244315,-0.0093876,-0.000106501,0.000183581,-0.00108261,0.00113177,-0.00105469,-0.852463,0.00189596,0.0102421,0.000111043,9.75307e-05,0.000600347,4.34991,-2.68765,-496.91,0.00135627,0.000692245,-0.00609258,8.26311e-05,-0.000123575,-0.000251097,0.000252097,-0.000293041,-0.584358,0.000473178,0.00628187,0.00010252,9.28261e-05,0.00054472,4.40906,-6.62247,-498.934,0.000838,0.00168537,-0.00613799,1.08643e-05,-0.000267101,-5.65706e-05,2.19514e-05,-0.000278189,-0.193216,0.000289809,0.00642247,0.000103591,9.17844e-05,0.000552001,4.46817,-10.5571,-501.624,0.00028244,0.00289407,-0.00576163,-1.97129e-05,-0.000252807,-5.48162e-05,-7.45956e-06,-0.00026506,-0.219756,0.000261443,0.0064567,9.1303e-05,8.64639e-05,0.000488837,4.52754,-14.492,-501.569,-2.48736e-05,0.00382117,-0.00513803,-3.41164e-05,-0.000204797,-2.40346e-05,-3.0762e-05,-0.000208151,-0.136786,0.000194676,0.00640582,0.000110118,0.000105875,0.000588769,4.58675,-18.4272,-505.041,-0.00047602,0.00440985,-0.00476304,-1.04283e-05,-0.000129409,1.43142e-06,-1.01803e-05,-0.000129657,0.0109327,0.000125195,0.00650958,9.93533e-05,8.68823e-05,0.000535271,4.64592,-22.3625,-507.289,-0.000977383,0.00490628,-0.00412298,5.35099e-06,8.79411e-06,2.2705e-05,3.04605e-05,-1.63154e-05,0.831841,4.16468e-05,0.00648314,0.000110706,0.000101815,0.000599183,4.70514,-26.2984,-509.79,-0.00142724,0.00482159,-0.00532874,1.1288e-05,0.000149413,3.7345e-05,0.000159341,1.36088e-06,1.32682,0.000158681,0.00732765,0.000134832,0.000122816,0.000732915,4.7646,-30.235,-512.284,-0.00164259,0.00408184,-0.00543811,2.42795e-05,0.000251076,5.18968e-05,0.000262688,1.26676e-05,1.35796,0.000256602,0.00699557,0.000130946,0.00012704,0.000715323,4.82405,-34.1717,-514.783,-0.00185926,0.00324449,-0.00731253,8.88124e-05,0.000365999,7.6588e-05,0.000386177,6.86346e-05,1.31944,0.000356916,0.00821359,0.00015457,0.000146007,0.00084837
4.28508,1.24715,-506.696,-0.00379884,-0.000332069,-0.00884176,-0.000132549,4.4025e-05,-0.00108817,0.00104939,-0.00113792,-0.826973,0.0018963,0.00967594,0.000110713,9.7291e-05,0.000598793,4.35009,-2.68791,-496.91,0.00153686,0.000431851,-0.00640337,8.87632e-05,-0.000130889,-0.000244975,0.000248386,-0.000290512,-0.569064,0.000467673,0.00660028,0.000102768,9.30501e-05,0.000546043,4.4093,-6.62281,-498.934,0.00107867,0.00134512,-0.00665642,1.84659e-05,-0.000281059,-6.60729e-05,3.24573e-05,-0.00029505,-0.20796,0.000312559,0.00687885,0.000102292,9.06322e-05,0.000545076,4.46854,-10.5575,-501.623,0.000648402,0.00250404,-0.0050067,2.45626e-07,-0.00028005,-5.11287e-05,9.28356e-06,-0.000289088,-0.17478,0.000293888,0.00563968,9.01306e-05,8.53481e-05,0.000482499,4.52776,-14.4924,-501.569,0.00020093,0.00337679,-0.00530301,-2.55265e-05,-0.000189721,-2.57899e-05,-2.15579e-05,-0.00019369,-0.151721,0.000183984,0.00629027,0.000109247,0.000105019,0.000584,4.5869,-18.4277,-505.041,-0.000328078,0.0039048,-0.00548073,-1.2648e-05,-0.000189524,-1.02431e-05,-1.20182e-05,-0.000190154,-0.0579409,0.000184612,0.00673909,0.000100097,8.75031e-05,0.000539054,4.64619,-22.3628,-507.289,-0.000708383,0.00465862,-0.00381114,1.16565e-05,-4.68746e-05,1.12055e-05,1.43881e-05,-4.96062e-05,0.1749,5.88197e-05,0.00606312,0.000111219,0.000102273,0.000601758,4.70548,-26.2989,-509.789,-0.00108975,0.00437898,-0.00487996,3.02441e-05,0.000170087,2.53175e-05,0.000174897,2.54341e-05,1.39814,0.000163691,0.00664908,0.000133965,0.000122066,0.000729023,4.76487,-30.2352,-512.284,-0.00136788,0.00388671,-0.00614047,4.57846e-05,0.000238723,5.27153e-05,0.000252329,3.21778e-05,1.32126,0.000237879,0.00739565,0.000130821,0.000126921,0.000714642,4.82422,-34.1719,-514.783,-0.00169206,0.00295913,-0.00746602,7.50245e-05,0.000463367,6.7855e-05,0.000475175,6.32165e-05,1.39895,0.000446952,0.00820859,0.000153089,0.000144619,0.00084035
4.28519,1.24657,-506.697,-0.00368701,-0.000914156,-0.0096903,-8.31399e-05,0.000106673,-0.00106731,0.00108478,-0.00106125,-0.830302,0.0018607,0.0104569,0.000109055,9.57371e-05,0.000589353,4.35032,-2.68834,-496.91,0.00177073,-3.29299e-06,-0.00625421,0.000119819,-0.000166015,-0.000235212,0.000253617,-0.000299813,-0.506444,0.000480564,0.0065016,0.000101796,9.21263e-05,0.000540505,4.40957,-6.62325,-498.934,0.00135022,0.000911079,-0.00593088,4.01378e-05,-0.000303423,-5.06937e-05,4.7525e-05,-0.000310811,-0.143341,0.000337102,0.00615448,0.000102899,9.11671e-05,0.000548274,4.46856,-10.5577,-501.623,0.000670122,0.00229372,-0.00538795,1.87009e-05,-0.000236525,-3.39298e-05,2.31408e-05,-0.000240965,-0.129887,0.000253387,0.00589563,8.92695e-05,8.4521e-05,0.00047779,4.52763,-14.4928,-501.568,7.34933e-05,0.00299285,-0.00433277,-1.46176e-05,-0.000157936,-2.00624e-05,-1.18482e-05,-0.000160705,-0.136122,0.000155235,0.00526673,0.000109098,0.000104874,0.000583178,4.58697,-18.428,-505.042,-0.00026493,0.00361252,-0.00590716,-2.16089e-05,-0.000137544,-3.90651e-07,-2.15269e-05,-0.000137626,-0.00258908,0.000128376,0.00693085,9.98493e-05,8.73047e-05,0.000537855,4.64632,-22.3633,-507.29,-0.000577005,0.00417096,-0.00453245,-3.44777e-06,-5.34165e-05,2.5028e-05,7.12203e-06,-6.39864e-05,0.395326,6.85102e-05,0.00618692,0.000110477,0.000101586,0.000597678,4.70576,-26.2991,-509.789,-0.000813011,0.00417152,-0.00524834,2.29725e-05,0.000147087,5.98082e-05,0.000171408,-1.34837e-06,1.18592,0.000172188,0.00675399,0.000133702,0.00012181,0.000727239,4.76472,-30.2355,-512.284,-0.00151675,0.00353453,-0.00616087,3.04663e-05,0.000243497,2.38001e-05,0.000246384,2.75795e-05,1.45943,0.000233898,0.00726798,0.000131736,0.000127775,0.000719315,4.82455,-34.1721,-514.783,-0.00135999,0.00277769,-0.00681991,6.3886e-05,0.00013506,-9.12781e-05,0.000198345,6.00421e-07,-0.974558,0.000198762,0.00748864,0.000153519,0.000145077,0.000843088
4.28523,1.24598,-506.696,-0.00365378,-0.00149951,-0.0084877,-0.000111811,7.92093e-05,-0.00105499,0.00104458,-0.00107718,-0.83132,0.00183948,0.0094186,0.000110714,9.71765e-05,0.000598265,4.35046,-2.68871,-496.909,0.00190786,-0.000365782,-0.00546691,9.53399e-05,-0.00013672,-0.000256443,0.000261548,-0.000302928,-0.568369,0.000489783,0.00580381,0.000102234,9.25542e-05,0.000543114,4.40976,-6.62364,-498.933,0.00154085,0.000519353,-0.00486471,2.61675e-05,-0.000232605,-5.94529e-05,3.93809e-05,-0.000245819,-0.214753,0.000267698,0.00513319,0.000102751,9.10375e-05,0.000547514,4.46873,-10.5584,-501.623,0.000838894,0.00162664,-0.00529081,2.30259e-05,-0.000217789,-2.07381e-05,2.48523e-05,-0.000219616,-0.0849966,0.00023311,0.00560047,9.03627e-05,8.55628e-05,0.000483721,4.52782,-14.4931,-501.568,0.000263838,0.00265373,-0.00431018,-1.21266e-05,-0.000180445,1.79175e-06,-1.20756e-05,-0.000180496,0.0112785,0.000174897,0.00507025,0.000108249,0.000104026,0.00057843,4.58718,-18.4284,-505.041,-4.56815e-05,0.00318367,-0.00503198,-1.7794e-05,-0.000108987,1.26646e-05,-1.60334e-05,-0.000110747,0.136454,0.000104183,0.00595548,0.000100502,8.78442e-05,0.000541143,4.6464,-22.3635,-507.29,-0.000499848,0.00391619,-0.00486794,-3.59553e-06,4.30483e-06,2.98996e-05,3.08688e-05,-3.01595e-05,0.856601,5.35121e-05,0.00627045,0.000110639,0.000101733,0.000598544,4.70546,-26.2995,-509.79,-0.00111168,0.00372649,-0.00533149,1.22193e-05,0.000110438,4.18405e-05,0.000126025,-3.36853e-06,1.21899,0.000127759,0.00659975,0.00013392,0.000122013,0.000728521,4.76504,-30.2358,-512.284,-0.00119773,0.00329494,-0.00590772,3.57677e-05,0.000192176,3.26907e-05,0.000199078,2.88659e-05,1.37114,0.000186391,0.00687297,0.000131374,0.000127413,0.000717253,4.82442,-34.1725,-514.783,-0.00149162,0.00239887,-0.00747551,9.57735e-05,0.000367112,-8.21424e-06,0.000367505,9.53802e-05,-1.0755,0.000330553,0.00799227,0.000153608,0.000145101,0.000843105
4.28545,1.24539,-506.695,-0.00342718,-0.00208972,-0.00841781,-0.000107331,8.49726e-06,-0.00108612,0.00103939,-0.00113822,-0.812682,0.00188853,0.00938514,0.000109477,9.61212e-05,0.000591713,4.35062,-2.68933,-496.91,0.00206475,-0.000991098,-0.00566481,8.32016e-05,-0.000176514,-0.000255618,0.000240909,-0.000334221,-0.545598,0.000500801,0.00611143,0.000101045,9.14906e-05,0.000536885,4.40974,-6.62421,-498.933,0.00151496,-4.8399e-05,-0.00506262,8.23232e-06,-0.000277955,-6.90673e-05,2.40728e-05,-0.000293796,-0.224755,0.000306554,0.00528796,0.000102775,9.10479e-05,0.000547474,4.46877,-10.5589,-501.622,0.000879269,0.00110485,-0.00418349,-9.68474e-06,-0.000272177,-5.50139e-05,1.39037e-06,-0.000283252,-0.198242,0.000283974,0.00442079,9.02366e-05,8.54267e-05,0.000482876,4.528,-14.4936,-501.568,0.000440652,0.00216475,-0.00429419,-2.85709e-05,-0.000179311,-1.42217e-05,-2.71245e-05,-0.000180757,-0.0912404,0.000168931,0.00482969,0.000108787,0.00010455,0.000581345,4.58725,-18.4287,-505.041,2.00322e-05,0.00289262,-0.00549155,-2.04039e-05,-0.000151066,2.5866e-05,-1.53865e-05,-0.000156084,0.188042,0.000149161,0.00620708,9.93718e-05,8.68707e-05,0.000535161,4.64647,-22.3638,-507.29,-0.000427495,0.00363327,-0.00445572,1.01639e-05,-5.72815e-05,5.31467e-05,3.95712e-05,-8.66888e-05,0.504159,0.000112305,0.00576882,0.000112302,0.000103245,0.000607289,4.7058,-26.2998,-509.789,-0.000773243,0.00348407,-0.00504351,3.35245e-05,0.000157115,5.38474e-05,0.000177562,1.30773e-05,1.21027,0.000171463,0.00618027,0.000134296,0.00012239,0.000731295,4.76499,-30.236,-512.284,-0.00124715,0.00305023,-0.00623756,4.0155e-05,0.000254967,2.0578e-05,0.00025697,3.81521e-05,1.47572,0.000240291,0.00705483,0.000132193,0.000128263,0.000722256,4.82456,-34.1729,-514.784,-0.00134628,0.00200684,-0.008585,8.79661e-05,0.000416951,1.62353e-05,0.00041784,8.70772e-05,1.52241,0.000381965,0.00891957,0.000154827,0.000146299,0.000850175
4.28545,1.24481,-506.696,-0.00342976,-0.00266549,-0.00911185,-0.00010054,-5.10731e-05,-0.00107162,0.000997494,-0.00114911,-0.797538,0.00186284,0.0101555,0.000112118,9.83954e-05,0.000605767,4.35067,-2.68975,-496.91,0.00211485,-0.00141324,-0.00575668,0.000103781,-0.00016542,-0.000244671,0.000249521,-0.00031116,-0.528468,0.000487113,0.0062944,0.000102094,9.24143e-05,0.000542237,4.40985,-6.62478,-498.933,0.00162757,-0.000618442,-0.0053641,2.93509e-05,-0.000272313,-3.98147e-05,3.47163e-05,-0.000277679,-0.128696,0.000296566,0.00564149,0.000102138,9.04803e-05,0.000544049,4.46884,-10.5593,-501.622,0.000951348,0.000718577,-0.00424289,2.32754e-05,-0.000235994,-7.08832e-06,2.34887e-05,-0.000236208,-0.0271039,0.000248823,0.00441059,8.90389e-05,8.42947e-05,0.000476476,4.52801,-14.4942,-501.569,0.000451946,0.00163664,-0.0048526,-1.9381e-05,-0.000217879,4.22213e-06,-1.92539e-05,-0.000218007,0.0215531,0.000209149,0.00514251,0.000108918,0.000104696,0.000582188,4.5873,-18.4291,-505.04,6.7849e-05,0.00249009,-0.00390994,-2.68684e-05,-0.000146436,3.21201e-05,-1.85428e-05,-0.000154762,0.24871,0.000146713,0.00463743,0.000100036,8.7465e-05,0.000538836,4.64647,-22.3642,-507.289,-0.00042592,0.00323743,-0.0041161,-5.76894e-06,5.38063e-06,6.65963e-05,6.67195e-05,-6.71078e-05,0.828278,0.000116176,0.00525962,0.000110032,0.000101176,0.000595282,4.70588,-26.3001,-509.79,-0.000688728,0.00316477,-0.00556981,1.49597e-05,8.29603e-05,6.12159e-05,0.000119523,-2.1603e-05,1.0408,0.000131696,0.00644361,0.000133825,0.000121926,0.000728011,4.76494,-30.2363,-512.283,-0.00129934,0.00275662,-0.00531237,3.69625e-05,0.000230961,1.83959e-05,0.000232966,3.49571e-05,1.47361,0.000217767,0.00612723,0.000131988,0.000128001,0.000720517,4.82465,-34.1727,-514.784,-0.00126056,0.00214999,-0.00781583,9.002e-05,0.000243665,-0.000104844,0.000298534,3.51512e-05,-1.10394,0.000282776,0.00820503,0.000155311,0.000146705,0.000852431
4.28554,1.24426,-506.695,-0.00333737,-0.00322286,-0.00832608,-0.000106338,-0.000110474,-0.00110234,0.000995546,-0.00121236,-0.785167,0.00191715,0.0095943,0.000110923,9.74236e-05,0.000599686,4.35066,-2.69024,-496.909,0.00211001,-0.00190218,-0.00540102,9.94012e-05,-0.000178525,-0.000247019,0.000244748,-0.000323872,-0.524333,0.000494463,0.00610451,0.000101753,9.21224e-05,0.000540576,4.4098,-6.62523,-498.933,0.00158039,-0.00106931,-0.00567834,2.54611e-05,-0.000270585,-6.29756e-05,3.83917e-05,-0.000283516,-0.201119,0.000304543,0.00599088,0.000102142,9.05055e-05,0.000544347,4.46895,-10.5598,-501.622,0.00105458,0.000160837,-0.00411508,3.91002e-06,-0.000272502,-3.92984e-05,9.41114e-06,-0.000278003,-0.138171,0.000282877,0.00425394,9.06501e-05,8.58074e-05,0.000484978,4.52799,-14.4946,-501.567,0.000431281,0.00119352,-0.00329513,-2.66491e-05,-0.000197542,4.76161e-06,-2.64048e-05,-0.000197787,0.0288875,0.000186085,0.00353211,0.000109863,0.000105559,0.000586918,4.58721,-18.4295,-505.041,-2.55049e-05,0.00212334,-0.0049986,-2.20323e-05,-0.000154888,3.2946e-05,-1.42902e-05,-0.00016263,0.229815,0.000156361,0.00543179,9.82266e-05,8.58473e-05,0.000528824,4.64654,-22.3645,-507.289,-0.000357227,0.00294048,-0.00382687,-6.58421e-06,-2.75203e-05,3.78204e-05,2.26981e-05,-5.68027e-05,0.660159,7.17913e-05,0.00484089,0.000110126,0.00010128,0.000596015,4.70594,-26.3004,-509.789,-0.000631973,0.00285164,-0.00517998,8.31851e-06,0.000182598,5.1826e-05,0.000197038,-6.12142e-06,1.30097,0.000200301,0.00594783,0.000133126,0.000121316,0.000724747,4.76493,-30.2367,-512.285,-0.00130548,0.00239678,-0.00703113,2.42785e-05,0.000235614,1.21694e-05,0.000236433,2.3459e-05,1.51491,0.000225841,0.0075425,0.000130299,0.000126388,0.000711555,4.82477,-34.1733,-514.785,-0.00114499,0.00157502,-0.0090552,7.07136e-05,0.000320287,-7.29271e-05,0.000341054,4.99465e-05,-1.30435,0.000319074,0.00926411,0.000155641,0.000146997,0.00085407
4.28541,1.24373,-506.696,-0.00346912,-0.00374663,-0.00905753,-0.000185164,-0.000182931,-0.00115668,0.000974694,-0.00134279,-0.7866,0.00201709,0.0104549,0.000111444,9.7897e-05,0.000602563,4.35054,-2.6907,-496.909,0.00199013,-0.00235919,-0.00530848,8.44154e-05,-0.000225229,-0.00025863,0.000231697,-0.000372511,-0.511252,0.000528282,0.00614217,0.000101802,9.21981e-05,0.000541108,4.40975,-6.62563,-498.932,0.00153048,-0.00147393,-0.00463866,2.33896e-05,-0.000228306,-3.67804e-05,2.88983e-05,-0.000233815,-0.142305,0.000249536,0.00510503,0.000101735,9.01504e-05,0.000542263,4.46887,-10.5603,-501.623,0.000975051,-0.000334994,-0.00463151,3.13172e-05,-0.000252578,-2.42473e-05,3.33753e-05,-0.000254637,-0.0845543,0.000272942,0.00474657,8.96099e-05,8.48474e-05,0.000479662,4.52806,-14.495,-501.569,0.000498508,0.000752591,-0.00452518,-1.44842e-05,-0.000217543,-1.45209e-05,-1.34341e-05,-0.000218594,-0.0705619,0.000212355,0.00461643,0.000108131,0.000103916,0.000577823,4.58711,-18.43,-505.041,-0.000119208,0.00160791,-0.0049196,-2.51695e-05,-0.000184834,1.27166e-05,-2.40592e-05,-0.000185944,0.0789393,0.000175344,0.00517845,9.85008e-05,8.60727e-05,0.000530193,4.64631,-22.365,-507.289,-0.000589163,0.00243224,-0.00411896,6.16582e-07,-5.3576e-05,5.71123e-05,3.71033e-05,-9.00627e-05,0.561955,0.000113847,0.00482063,0.000110298,0.000101435,0.000596908,4.7057,-26.3009,-509.789,-0.000869498,0.00231979,-0.00501013,2.72599e-05,0.00014361,7.71616e-05,0.000182289,-1.14195e-05,1.10775,0.000188299,0.00558959,0.000134464,0.00012253,0.000731942,4.76502,-30.237,-512.284,-0.00121928,0.0021032,-0.0064359,4.9888e-05,0.000226015,2.86133e-05,0.000230689,4.52145e-05,1.41257,0.000212054,0.00688064,0.000130161,0.000126243,0.000710687,4.82479,-34.1735,-514.784,-0.00112316,0.00140148,-0.00835482,0.000105557,0.000285874,-6.11892e-05,0.000305713,8.57178e-05,-1.27104,0.00027324,0.00854658,0.000153274,0.000144787,0.000841292
